step,loss_total,loss_semantic,loss_descent,loss_acyclic,loss_spectral,spectral_radius,num_queries
0,0.041852,0.000000,0.000000,0.002893,0.389585,0.298965,90
1,0.037952,0.000000,0.000000,0.002876,0.350762,0.298804,90
2,0.037786,0.000000,0.000000,0.002859,0.349268,0.298491,90
3,0.037622,0.000000,0.000000,0.002844,0.347781,0.298178,90
4,0.037459,0.000000,0.000000,0.002829,0.346301,0.297867,90
5,0.037294,0.000000,0.000000,0.002811,0.344827,0.297556,90
6,0.037132,0.000000,0.000000,0.002796,0.343360,0.297246,90
7,0.036973,0.000000,0.000000,0.002783,0.341899,0.296938,90
8,0.036810,0.000000,0.000000,0.002766,0.340444,0.296630,90
9,0.036650,0.000000,0.000000,0.002750,0.338996,0.296324,90
10,0.036491,0.000000,0.000000,0.002735,0.337555,0.296017,90
11,0.036334,0.000000,0.000000,0.002722,0.336120,0.295713,90
12,0.036177,0.000000,0.000000,0.002708,0.334691,0.295408,90
13,0.036018,0.000000,0.000000,0.002691,0.333268,0.295105,90
14,0.035863,0.000000,0.000000,0.002678,0.331852,0.294803,90
15,0.035707,0.000000,0.000000,0.002663,0.330441,0.294502,90
16,0.035555,0.000000,0.000000,0.002651,0.329037,0.294201,90
17,0.035396,0.000000,0.000000,0.002632,0.327640,0.293902,90
18,0.035244,0.000000,0.000000,0.002619,0.326248,0.293603,90
19,0.035090,0.000000,0.000000,0.002604,0.324862,0.293305,90
20,0.034938,0.000000,0.000000,0.002590,0.323483,0.293008,90
21,0.034788,0.000000,0.000000,0.002577,0.322110,0.292712,90
22,0.034638,0.000000,0.000000,0.002563,0.320742,0.292417,90
23,0.034488,0.000000,0.000000,0.002550,0.319381,0.292123,90
24,0.034339,0.000000,0.000000,0.002537,0.318025,0.291829,90
25,0.034191,0.000000,0.000000,0.002523,0.316676,0.291537,90
26,0.034043,0.000000,0.000000,0.002510,0.315332,0.291245,90
27,0.033894,0.000000,0.000000,0.002495,0.313995,0.290955,90
28,0.033750,0.000000,0.000000,0.002483,0.312663,0.290664,90
29,0.033604,0.000000,0.000000,0.002470,0.311337,0.290375,90
30,0.033458,0.000000,0.000000,0.002457,0.310017,0.290087,90
31,0.033315,0.000000,0.000000,0.002445,0.308702,0.289799,90
32,0.033171,0.000000,0.000000,0.002432,0.307394,0.289513,90
33,0.033028,0.000000,0.000000,0.002419,0.306091,0.289227,90
34,0.032886,0.000000,0.000000,0.002407,0.304793,0.288942,90
35,0.032744,0.000000,0.000000,0.002394,0.303502,0.288658,90
36,0.032604,0.000000,0.000000,0.002382,0.302216,0.288374,90
37,0.032462,0.000000,0.000000,0.002369,0.300935,0.288092,90
38,0.032324,0.000000,0.000000,0.002357,0.299661,0.287810,90
39,0.032185,0.000000,0.000000,0.002346,0.298391,0.287530,90
40,0.032044,0.000000,0.000000,0.002331,0.297128,0.287249,90
41,0.031906,0.000000,0.000000,0.002319,0.295870,0.286971,90
42,0.031770,0.000000,0.000000,0.002308,0.294617,0.286692,90
43,0.031633,0.000000,0.000000,0.002296,0.293370,0.286414,90
44,0.031498,0.000000,0.000000,0.002285,0.292128,0.286137,90
45,0.031361,0.000000,0.000000,0.002272,0.290892,0.285861,90
46,0.031226,0.000000,0.000000,0.002260,0.289661,0.285585,90
47,0.031092,0.000000,0.000000,0.002249,0.288435,0.285311,90
48,0.030963,0.000000,0.000000,0.002241,0.287215,0.285037,90
49,0.030828,0.000000,0.000000,0.002228,0.286000,0.284765,90
50,0.030695,0.000000,0.000000,0.002216,0.284790,0.284493,90
51,0.029071,0.000000,0.000000,0.001999,0.270722,0.275302,90
52,0.028946,0.000000,0.000000,0.001987,0.269581,0.275051,90
53,0.028822,0.000000,0.000000,0.001978,0.268446,0.274801,90
54,0.028700,0.000000,0.000000,0.001968,0.267315,0.274552,90
55,0.028580,0.000000,0.000000,0.001961,0.266189,0.274303,90
56,0.028458,0.000000,0.000000,0.001951,0.265067,0.274055,90
57,0.028337,0.000000,0.000000,0.001942,0.263951,0.273808,90
58,0.028218,0.000000,0.000000,0.001934,0.262840,0.273561,90
59,0.028096,0.000000,0.000000,0.001923,0.261733,0.273315,90
60,0.027976,0.000000,0.000000,0.001913,0.260631,0.273070,90
61,0.027857,0.000000,0.000000,0.001904,0.259534,0.272825,90
62,0.027742,0.000000,0.000000,0.001898,0.258441,0.272581,90
63,0.027624,0.000000,0.000000,0.001888,0.257353,0.272337,90
64,0.027506,0.000000,0.000000,0.001879,0.256270,0.272095,90
65,0.027388,0.000000,0.000000,0.001869,0.255191,0.271853,90
66,0.027273,0.000000,0.000000,0.001862,0.254117,0.271611,90
67,0.027159,0.000000,0.000000,0.001854,0.253048,0.271370,90
68,0.027045,0.000000,0.000000,0.001846,0.251983,0.271130,90
69,0.026927,0.000000,0.000000,0.001835,0.250923,0.270891,90
70,0.026816,0.000000,0.000000,0.001829,0.249868,0.270652,90
71,0.026699,0.000000,0.000000,0.001818,0.248817,0.270413,90
72,0.026589,0.000000,0.000000,0.001812,0.247770,0.270176,90
73,0.026475,0.000000,0.000000,0.001802,0.246728,0.269939,90
74,0.026364,0.000000,0.000000,0.001795,0.245691,0.269702,90
75,0.026253,0.000000,0.000000,0.001787,0.244658,0.269467,90
76,0.026142,0.000000,0.000000,0.001780,0.243629,0.269232,90
77,0.026030,0.000000,0.000000,0.001770,0.242605,0.268997,90
78,0.025923,0.000000,0.000000,0.001764,0.241585,0.268763,90
79,0.025814,0.000000,0.000000,0.001757,0.240569,0.268530,90
80,0.025703,0.000000,0.000000,0.001747,0.239558,0.268297,90
81,0.025597,0.000000,0.000000,0.001741,0.238551,0.268065,90
82,0.025485,0.000000,0.000000,0.001730,0.237549,0.267834,90
83,0.025375,0.000000,0.000000,0.001720,0.236550,0.267603,90
84,0.025272,0.000000,0.000000,0.001717,0.235557,0.267372,90
85,0.025166,0.000000,0.000000,0.001709,0.234567,0.267143,90
86,0.025059,0.000000,0.000000,0.001701,0.233581,0.266913,90
87,0.024954,0.000000,0.000000,0.001694,0.232600,0.266685,90
88,0.024846,0.000000,0.000000,0.001684,0.231623,0.266457,90
89,0.024743,0.000000,0.000000,0.001678,0.230650,0.266230,90
90,0.024643,0.000000,0.000000,0.001675,0.229681,0.266003,90
91,0.024535,0.000000,0.000000,0.001663,0.228717,0.265777,90
92,0.024431,0.000000,0.000000,0.001656,0.227757,0.265552,90
93,0.024330,0.000000,0.000000,0.001650,0.226800,0.265326,90
94,0.024225,0.000000,0.000000,0.001640,0.225848,0.265102,90
95,0.024125,0.000000,0.000000,0.001635,0.224900,0.264878,90
96,0.024023,0.000000,0.000000,0.001627,0.223956,0.264655,90
97,0.023923,0.000000,0.000000,0.001621,0.223016,0.264432,90
98,0.023822,0.000000,0.000000,0.001614,0.222080,0.264211,90
99,0.023723,0.000000,0.000000,0.001608,0.221147,0.263988,90
100,0.023622,0.000000,0.000000,0.001600,0.220219,0.263768,90
101,0.021310,0.000000,0.000000,0.001593,0.197171,0.261865,90
102,0.021219,0.000000,0.000000,0.001585,0.196340,0.261656,90
103,0.021131,0.000000,0.000000,0.001579,0.195514,0.261446,90
104,0.021041,0.000000,0.000000,0.001572,0.194691,0.261238,90
105,0.020951,0.000000,0.000000,0.001564,0.193871,0.261029,90
106,0.020866,0.000000,0.000000,0.001560,0.193055,0.260822,90
107,0.020775,0.000000,0.000000,0.001551,0.192242,0.260615,90
108,0.020688,0.000000,0.000000,0.001545,0.191433,0.260409,90
109,0.020604,0.000000,0.000000,0.001541,0.190628,0.260203,90
110,0.020512,0.000000,0.000000,0.001530,0.189826,0.259997,90
111,0.020429,0.000000,0.000000,0.001526,0.189027,0.259793,90
112,0.020341,0.000000,0.000000,0.001518,0.188231,0.259588,90
113,0.020256,0.000000,0.000000,0.001513,0.187439,0.259384,90
114,0.020174,0.000000,0.000000,0.001509,0.186651,0.259180,90
115,0.020086,0.000000,0.000000,0.001499,0.185866,0.258978,90
116,0.020004,0.000000,0.000000,0.001495,0.185084,0.258776,90
117,0.019920,0.000000,0.000000,0.001490,0.184305,0.258573,90
118,0.019837,0.000000,0.000000,0.001484,0.183530,0.258372,90
119,0.019752,0.000000,0.000000,0.001476,0.182758,0.258172,90
120,0.019668,0.000000,0.000000,0.001469,0.181990,0.257971,90
121,0.019587,0.000000,0.000000,0.001465,0.181224,0.257771,90
122,0.019505,0.000000,0.000000,0.001459,0.180462,0.257572,90
123,0.019422,0.000000,0.000000,0.001451,0.179704,0.257373,90
124,0.019341,0.000000,0.000000,0.001446,0.178948,0.257174,90
125,0.019258,0.000000,0.000000,0.001438,0.178196,0.256977,90
126,0.019179,0.000000,0.000000,0.001434,0.177447,0.256780,90
127,0.019099,0.000000,0.000000,0.001429,0.176701,0.256582,90
128,0.019019,0.000000,0.000000,0.001423,0.175958,0.256386,90
129,0.018939,0.000000,0.000000,0.001417,0.175219,0.256190,90
130,0.018860,0.000000,0.000000,0.001411,0.174482,0.255995,90
131,0.018783,0.000000,0.000000,0.001408,0.173749,0.255800,90
132,0.018702,0.000000,0.000000,0.001400,0.173019,0.255605,90
133,0.018625,0.000000,0.000000,0.001396,0.172292,0.255411,90
134,0.018549,0.000000,0.000000,0.001392,0.171568,0.255218,90
135,0.018468,0.000000,0.000000,0.001383,0.170847,0.255025,90
136,0.018390,0.000000,0.000000,0.001377,0.170129,0.254832,90
137,0.018313,0.000000,0.000000,0.001371,0.169415,0.254640,90
138,0.018240,0.000000,0.000000,0.001369,0.168703,0.254448,90
139,0.018161,0.000000,0.000000,0.001362,0.167994,0.254257,90
140,0.018087,0.000000,0.000000,0.001358,0.167289,0.254067,90
141,0.018009,0.000000,0.000000,0.001350,0.166586,0.253876,90
142,0.017935,0.000000,0.000000,0.001347,0.165887,0.253686,90
143,0.017860,0.000000,0.000000,0.001341,0.165190,0.253497,90
144,0.017783,0.000000,0.000000,0.001333,0.164496,0.253308,90
145,0.017712,0.000000,0.000000,0.001331,0.163806,0.253120,90
146,0.017635,0.000000,0.000000,0.001324,0.163118,0.252932,90
147,0.017563,0.000000,0.000000,0.001320,0.162433,0.252745,90
148,0.017489,0.000000,0.000000,0.001314,0.161751,0.252558,90
149,0.017418,0.000000,0.000000,0.001310,0.161072,0.252371,90
150,0.017344,0.000000,0.000000,0.001305,0.160396,0.252185,90
151,0.016162,0.000000,0.000000,0.001200,0.149626,0.245603,90
152,0.016094,0.000000,0.000000,0.001194,0.149000,0.245451,90
153,0.016026,0.000000,0.000000,0.001188,0.148375,0.245299,90
154,0.015962,0.000000,0.000000,0.001186,0.147754,0.245147,90
155,0.015894,0.000000,0.000000,0.001181,0.147135,0.244997,90
156,0.015827,0.000000,0.000000,0.001175,0.146518,0.244846,90
157,0.015762,0.000000,0.000000,0.001171,0.145905,0.244695,90
158,0.015697,0.000000,0.000000,0.001167,0.145294,0.244544,90
159,0.015632,0.000000,0.000000,0.001163,0.144685,0.244395,90
160,0.015568,0.000000,0.000000,0.001160,0.144079,0.244245,90
161,0.015503,0.000000,0.000000,0.001156,0.143476,0.244096,90
162,0.015436,0.000000,0.000000,0.001148,0.142875,0.243947,90
163,0.015376,0.000000,0.000000,0.001148,0.142277,0.243798,90
164,0.015309,0.000000,0.000000,0.001141,0.141681,0.243650,90
165,0.015247,0.000000,0.000000,0.001139,0.141088,0.243502,90
166,0.015183,0.000000,0.000000,0.001133,0.140497,0.243354,90
167,0.015120,0.000000,0.000000,0.001129,0.139909,0.243206,90
168,0.015058,0.000000,0.000000,0.001125,0.139323,0.243059,90
169,0.014994,0.000000,0.000000,0.001120,0.138740,0.242912,90
170,0.014932,0.000000,0.000000,0.001116,0.138159,0.242766,90
171,0.014870,0.000000,0.000000,0.001112,0.137581,0.242620,90
172,0.014807,0.000000,0.000000,0.001106,0.137005,0.242474,90
173,0.014749,0.000000,0.000000,0.001106,0.136432,0.242328,90
174,0.014685,0.000000,0.000000,0.001099,0.135861,0.242183,90
175,0.014624,0.000000,0.000000,0.001095,0.135292,0.242038,90
176,0.014564,0.000000,0.000000,0.001091,0.134726,0.241893,90
177,0.014503,0.000000,0.000000,0.001087,0.134162,0.241748,90
178,0.014443,0.000000,0.000000,0.001083,0.133601,0.241605,90
179,0.014384,0.000000,0.000000,0.001080,0.133042,0.241461,90
180,0.014324,0.000000,0.000000,0.001076,0.132485,0.241318,90
181,0.014265,0.000000,0.000000,0.001072,0.131931,0.241175,90
182,0.014206,0.000000,0.000000,0.001068,0.131379,0.241031,90
183,0.014149,0.000000,0.000000,0.001066,0.130829,0.240889,90
184,0.014089,0.000000,0.000000,0.001060,0.130282,0.240747,90
185,0.014030,0.000000,0.000000,0.001057,0.129737,0.240604,90
186,0.013972,0.000000,0.000000,0.001053,0.129194,0.240463,90
187,0.013914,0.000000,0.000000,0.001049,0.128653,0.240322,90
188,0.013861,0.000000,0.000000,0.001049,0.128115,0.240181,90
189,0.013799,0.000000,0.000000,0.001041,0.127580,0.240039,90
190,0.013742,0.000000,0.000000,0.001038,0.127046,0.239899,90
191,0.013685,0.000000,0.000000,0.001034,0.126515,0.239759,90
192,0.013629,0.000000,0.000000,0.001030,0.125985,0.239619,90
193,0.013572,0.000000,0.000000,0.001026,0.125459,0.239479,90
194,0.013516,0.000000,0.000000,0.001022,0.124934,0.239340,90
195,0.013463,0.000000,0.000000,0.001022,0.124412,0.239201,90
196,0.013406,0.000000,0.000000,0.001017,0.123891,0.239062,90
197,0.013350,0.000000,0.000000,0.001013,0.123373,0.238924,90
198,0.013297,0.000000,0.000000,0.001011,0.122857,0.238786,90
199,0.013241,0.000000,0.000000,0.001007,0.122344,0.238648,90
200,0.013186,0.000000,0.000000,0.001003,0.121832,0.238510,90
201,0.012529,0.000000,0.000000,0.000992,0.115372,0.239330,90
202,0.012475,0.000000,0.000000,0.000986,0.114889,0.239196,90
203,0.012423,0.000000,0.000000,0.000982,0.114409,0.239063,90
204,0.012373,0.000000,0.000000,0.000980,0.113930,0.238929,90
205,0.012322,0.000000,0.000000,0.000977,0.113453,0.238796,90
206,0.012271,0.000000,0.000000,0.000973,0.112978,0.238663,90
207,0.012220,0.000000,0.000000,0.000969,0.112506,0.238530,90
208,0.012172,0.000000,0.000000,0.000969,0.112035,0.238398,90
209,0.012120,0.000000,0.000000,0.000963,0.111566,0.238266,90
210,0.012071,0.000000,0.000000,0.000961,0.111099,0.238134,90
211,0.012019,0.000000,0.000000,0.000956,0.110635,0.238002,90
212,0.011971,0.000000,0.000000,0.000954,0.110172,0.237871,90
213,0.011921,0.000000,0.000000,0.000950,0.109711,0.237740,90
214,0.011871,0.000000,0.000000,0.000946,0.109252,0.237609,90
215,0.011824,0.000000,0.000000,0.000944,0.108795,0.237479,90
216,0.011776,0.000000,0.000000,0.000942,0.108340,0.237350,90
217,0.011727,0.000000,0.000000,0.000938,0.107887,0.237219,90
218,0.011678,0.000000,0.000000,0.000935,0.107436,0.237090,90
219,0.011629,0.000000,0.000000,0.000931,0.106986,0.236960,90
220,0.011583,0.000000,0.000000,0.000929,0.106539,0.236831,90
221,0.011534,0.000000,0.000000,0.000925,0.106093,0.236702,90
222,0.011488,0.000000,0.000000,0.000923,0.105649,0.236574,90
223,0.011440,0.000000,0.000000,0.000919,0.105208,0.236446,90
224,0.011390,0.000000,0.000000,0.000914,0.104768,0.236317,90
225,0.011347,0.000000,0.000000,0.000914,0.104330,0.236190,90
226,0.011297,0.000000,0.000000,0.000908,0.103893,0.236062,90
227,0.011252,0.000000,0.000000,0.000906,0.103459,0.235935,90
228,0.011207,0.000000,0.000000,0.000904,0.103026,0.235808,90
