step,loss_total,loss_semantic,loss_descent,loss_acyclic,loss_spectral,spectral_radius,num_queries
0,0.302640,0.000000,0.000000,0.010258,2.923822,0.359589,60
1,0.289152,0.000000,0.000000,0.010174,2.789778,0.373144,60
2,0.287907,0.000000,0.000000,0.010098,2.778093,0.372619,60
3,0.286671,0.000000,0.000000,0.010025,2.766460,0.372093,60
4,0.285436,0.000000,0.000000,0.009949,2.754877,0.371571,60
5,0.284215,0.000000,0.000000,0.009880,2.743345,0.371049,60
6,0.282998,0.000000,0.000000,0.009811,2.731864,0.370527,60
7,0.281778,0.000000,0.000000,0.009735,2.720433,0.370007,60
8,0.280572,0.000000,0.000000,0.009666,2.709052,0.369489,60
9,0.279370,0.000000,0.000000,0.009598,2.697720,0.368972,60
10,0.278169,0.000000,0.000000,0.009525,2.686438,0.368456,60
11,0.276977,0.000000,0.000000,0.009457,2.675204,0.367941,60
12,0.275790,0.000000,0.000000,0.009388,2.664019,0.367428,60
13,0.274611,0.000000,0.000000,0.009323,2.652883,0.366916,60
14,0.273430,0.000000,0.000000,0.009251,2.641796,0.366404,60
15,0.272261,0.000000,0.000000,0.009186,2.630756,0.365895,60
16,0.271101,0.000000,0.000000,0.009125,2.619765,0.365387,60
17,0.269938,0.000000,0.000000,0.009056,2.608821,0.364879,60
18,0.268780,0.000000,0.000000,0.008987,2.597925,0.364374,60
19,0.267634,0.000000,0.000000,0.008926,2.587075,0.363868,60
20,0.266493,0.000000,0.000000,0.008865,2.576274,0.363364,60
21,0.265349,0.000000,0.000000,0.008797,2.565519,0.362862,60
22,0.264217,0.000000,0.000000,0.008736,2.554811,0.362360,60
23,0.263090,0.000000,0.000000,0.008675,2.544149,0.361861,60
24,0.261967,0.000000,0.000000,0.008614,2.533533,0.361362,60
25,0.260849,0.000000,0.000000,0.008553,2.522963,0.360864,60
26,0.259735,0.000000,0.000000,0.008492,2.512439,0.360368,60
27,0.258630,0.000000,0.000000,0.008434,2.501960,0.359872,60
28,0.257526,0.000000,0.000000,0.008373,2.491527,0.359378,60
29,0.256430,0.000000,0.000000,0.008316,2.481138,0.358886,60
30,0.255335,0.000000,0.000000,0.008255,2.470795,0.358395,60
31,0.254251,0.000000,0.000000,0.008202,2.460496,0.357904,60
32,0.253165,0.000000,0.000000,0.008141,2.450243,0.357414,60
33,0.252087,0.000000,0.000000,0.008083,2.440033,0.356926,60
34,0.251013,0.000000,0.000000,0.008026,2.429867,0.356438,60
35,0.249947,0.000000,0.000000,0.007973,2.419745,0.355952,60
36,0.248882,0.000000,0.000000,0.007915,2.409666,0.355467,60
37,0.247821,0.000000,0.000000,0.007858,2.399631,0.354984,60
38,0.246769,0.000000,0.000000,0.007805,2.389640,0.354501,60
39,0.245721,0.000000,0.000000,0.007751,2.379691,0.354020,60
40,0.244677,0.000000,0.000000,0.007698,2.369785,0.353540,60
41,0.243637,0.000000,0.000000,0.007645,2.359922,0.353060,60
42,0.242605,0.000000,0.000000,0.007595,2.350101,0.352582,60
43,0.241574,0.000000,0.000000,0.007542,2.340322,0.352105,60
44,0.240551,0.000000,0.000000,0.007492,2.330586,0.351630,60
45,0.239524,0.000000,0.000000,0.007435,2.320891,0.351155,60
46,0.238509,0.000000,0.000000,0.007385,2.311238,0.350681,60
47,0.237498,0.000000,0.000000,0.007336,2.301627,0.350210,60
48,0.236492,0.000000,0.000000,0.007286,2.292057,0.349738,60
49,0.235485,0.000000,0.000000,0.007233,2.282528,0.349268,60
50,0.234495,0.000000,0.000000,0.007191,2.273040,0.348799,60
51,0.233500,0.000000,0.000000,0.007141,2.263592,0.348331,60
52,0.232506,0.000000,0.000000,0.007088,2.254185,0.347864,60
53,0.231524,0.000000,0.000000,0.007042,2.244818,0.347398,60
54,0.230545,0.000000,0.000000,0.006996,2.235492,0.346934,60
55,0.229571,0.000000,0.000000,0.006950,2.226206,0.346469,60
56,0.228597,0.000000,0.000000,0.006901,2.216958,0.346007,60
57,0.227626,0.000000,0.000000,0.006851,2.207752,0.345546,60
58,0.226668,0.000000,0.000000,0.006809,2.198583,0.345086,60
59,0.225713,0.000000,0.000000,0.006767,2.189455,0.344626,60
60,0.224754,0.000000,0.000000,0.006718,2.180365,0.344168,60
61,0.223807,0.000000,0.000000,0.006676,2.171314,0.343710,60
62,0.222860,0.000000,0.000000,0.006630,2.162303,0.343254,60
63,0.221921,0.000000,0.000000,0.006588,2.153330,0.342799,60
64,0.220978,0.000000,0.000000,0.006538,2.144395,0.342345,60
65,0.220042,0.000000,0.000000,0.006493,2.135497,0.341892,60
66,0.219118,0.000000,0.000000,0.006454,2.126639,0.341441,60
67,0.218190,0.000000,0.000000,0.006409,2.117817,0.340989,60
68,0.217270,0.000000,0.000000,0.006367,2.109035,0.340539,60
69,0.216357,0.000000,0.000000,0.006329,2.100289,0.340090,60
70,0.215441,0.000000,0.000000,0.006283,2.091579,0.339643,60
71,0.214535,0.000000,0.000000,0.006245,2.082908,0.339196,60
72,0.213630,0.000000,0.000000,0.006203,2.074274,0.338750,60
73,0.212728,0.000000,0.000000,0.006161,2.065676,0.338305,60
74,0.211834,0.000000,0.000000,0.006123,2.057115,0.337861,60
75,0.210940,0.000000,0.000000,0.006081,2.048590,0.337419,60
76,0.204328,0.000000,0.000000,0.006035,1.982928,0.330198,60
77,0.203463,0.000000,0.000000,0.005993,1.974706,0.329768,60
78,0.202603,0.000000,0.000000,0.005951,1.966519,0.329340,60
79,0.201750,0.000000,0.000000,0.005913,1.958369,0.328911,60
80,0.200904,0.000000,0.000000,0.005878,1.950251,0.328484,60
