step,loss_total,loss_semantic,loss_descent,loss_acyclic,loss_spectral,spectral_radius,num_queries
0,0.359740,0.000000,0.000000,0.010395,3.493446,0.408925,60
1,0.337073,0.000000,0.000000,0.010010,3.270631,0.384741,60
2,0.335635,0.000000,0.000000,0.009933,3.257018,0.384212,60
3,0.334211,0.000000,0.000000,0.009865,3.243463,0.383684,60
4,0.332785,0.000000,0.000000,0.009789,3.229968,0.383156,60
5,0.331373,0.000000,0.000000,0.009720,3.216530,0.382631,60
6,0.329966,0.000000,0.000000,0.009651,3.203150,0.382107,60
7,0.328561,0.000000,0.000000,0.009579,3.189827,0.381584,60
8,0.327162,0.000000,0.000000,0.009506,3.176562,0.381061,60
9,0.325781,0.000000,0.000000,0.009445,3.163356,0.380541,60
10,0.324393,0.000000,0.000000,0.009373,3.150204,0.380021,60
11,0.323019,0.000000,0.000000,0.009308,3.137111,0.379502,60
12,0.321646,0.000000,0.000000,0.009239,3.124072,0.378985,60
13,0.320280,0.000000,0.000000,0.009171,3.111091,0.378468,60
14,0.318922,0.000000,0.000000,0.009106,3.098165,0.377952,60
15,0.317570,0.000000,0.000000,0.009041,3.085295,0.377439,60
16,0.316220,0.000000,0.000000,0.008972,3.072479,0.376925,60
17,0.314883,0.000000,0.000000,0.008911,3.059720,0.376413,60
18,0.313544,0.000000,0.000000,0.008842,3.047015,0.375902,60
19,0.312222,0.000000,0.000000,0.008785,3.034365,0.375391,60
20,0.310901,0.000000,0.000000,0.008724,3.021769,0.374884,60
21,0.309578,0.000000,0.000000,0.008656,3.009226,0.374375,60
22,0.308272,0.000000,0.000000,0.008598,2.996738,0.373868,60
23,0.306968,0.000000,0.000000,0.008537,2.984303,0.373364,60
24,0.305668,0.000000,0.000000,0.008476,2.971921,0.372859,60
25,0.304378,0.000000,0.000000,0.008419,2.959593,0.372355,60
26,0.303086,0.000000,0.000000,0.008354,2.947317,0.371853,60
27,0.301810,0.000000,0.000000,0.008301,2.935093,0.371352,60
28,0.300536,0.000000,0.000000,0.008244,2.922922,0.370851,60
29,0.299259,0.000000,0.000000,0.008179,2.910804,0.370352,60
30,0.297999,0.000000,0.000000,0.008125,2.898737,0.369854,60
31,0.296744,0.000000,0.000000,0.008072,2.886722,0.369357,60
32,0.295490,0.000000,0.000000,0.008015,2.874758,0.368861,60
33,0.294242,0.000000,0.000000,0.007957,2.862845,0.368366,60
34,0.292998,0.000000,0.000000,0.007900,2.850982,0.367872,60
35,0.291760,0.000000,0.000000,0.007843,2.839171,0.367379,60
36,0.290531,0.000000,0.000000,0.007790,2.827410,0.366888,60
37,0.289306,0.000000,0.000000,0.007736,2.815700,0.366398,60
38,0.288087,0.000000,0.000000,0.007683,2.804039,0.365908,60
39,0.286868,0.000000,0.000000,0.007626,2.792428,0.365419,60
40,0.285666,0.000000,0.000000,0.007580,2.780867,0.364931,60
41,0.284458,0.000000,0.000000,0.007523,2.769354,0.364444,60
42,0.283258,0.000000,0.000000,0.007469,2.757891,0.363960,60
43,0.282067,0.000000,0.000000,0.007420,2.746477,0.363475,60
44,0.280885,0.000000,0.000000,0.007374,2.735112,0.362991,60
45,0.279700,0.000000,0.000000,0.007320,2.723794,0.362509,60
46,0.278523,0.000000,0.000000,0.007271,2.712525,0.362027,60
47,0.277352,0.000000,0.000000,0.007221,2.701304,0.361547,60
48,0.276185,0.000000,0.000000,0.007172,2.690131,0.361069,60
49,0.275019,0.000000,0.000000,0.007118,2.679005,0.360590,60
