step,loss_total,loss_semantic,loss_descent,loss_acyclic,loss_spectral,spectral_radius,num_queries
0,0.001129,0.000000,0.000000,0.001129,0.000000,0.227728,6
1,0.000240,0.000000,0.000000,0.000240,0.000000,0.144069,6
2,0.000240,0.000000,0.000000,0.000240,0.000000,0.144037,6
3,0.000240,0.000000,0.000000,0.000240,0.000000,0.144005,6
4,0.000240,0.000000,0.000000,0.000240,0.000000,0.143972,6
5,0.000240,0.000000,0.000000,0.000240,0.000000,0.143940,6
6,0.000239,0.000000,0.000000,0.000239,0.000000,0.143908,6
7,0.000238,0.000000,0.000000,0.000238,0.000000,0.143876,6
8,0.000238,0.000000,0.000000,0.000238,0.000000,0.143843,6
9,0.000238,0.000000,0.000000,0.000238,0.000000,0.143811,6
10,0.000238,0.000000,0.000000,0.000238,0.000000,0.143779,6
11,0.000238,0.000000,0.000000,0.000238,0.000000,0.143747,6
12,0.000237,0.000000,0.000000,0.000237,0.000000,0.143715,6
13,0.000237,0.000000,0.000000,0.000237,0.000000,0.143683,6
14,0.000237,0.000000,0.000000,0.000237,0.000000,0.143651,6
15,0.000237,0.000000,0.000000,0.000237,0.000000,0.143619,6
16,0.000237,0.000000,0.000000,0.000237,0.000000,0.143587,6
17,0.000237,0.000000,0.000000,0.000237,0.000000,0.143555,6
18,0.000237,0.000000,0.000000,0.000237,0.000000,0.143523,6
19,0.000237,0.000000,0.000000,0.000237,0.000000,0.143491,6
20,0.000236,0.000000,0.000000,0.000236,0.000000,0.143459,6
21,0.000236,0.000000,0.000000,0.000236,0.000000,0.143427,6
22,0.000235,0.000000,0.000000,0.000235,0.000000,0.143396,6
23,0.000235,0.000000,0.000000,0.000235,0.000000,0.143364,6
24,0.000235,0.000000,0.000000,0.000235,0.000000,0.143332,6
25,0.000235,0.000000,0.000000,0.000235,0.000000,0.143300,6
26,0.000235,0.000000,0.000000,0.000235,0.000000,0.143268,6
27,0.000233,0.000000,0.000000,0.000233,0.000000,0.143237,6
28,0.000233,0.000000,0.000000,0.000233,0.000000,0.143205,6
29,0.000233,0.000000,0.000000,0.000233,0.000000,0.143174,6
30,0.000233,0.000000,0.000000,0.000233,0.000000,0.143142,6
31,0.000233,0.000000,0.000000,0.000233,0.000000,0.143110,6
32,0.000233,0.000000,0.000000,0.000233,0.000000,0.143079,6
33,0.000233,0.000000,0.000000,0.000233,0.000000,0.143047,6
34,0.000233,0.000000,0.000000,0.000233,0.000000,0.143016,6
35,0.000232,0.000000,0.000000,0.000232,0.000000,0.142984,6
36,0.000232,0.000000,0.000000,0.000232,0.000000,0.142953,6
37,0.000231,0.000000,0.000000,0.000231,0.000000,0.142921,6
38,0.000231,0.000000,0.000000,0.000231,0.000000,0.142890,6
39,0.000231,0.000000,0.000000,0.000231,0.000000,0.142859,6
40,0.000231,0.000000,0.000000,0.000231,0.000000,0.142827,6
41,0.000231,0.000000,0.000000,0.000231,0.000000,0.142796,6
42,0.000230,0.000000,0.000000,0.000230,0.000000,0.142765,6
43,0.000230,0.000000,0.000000,0.000230,0.000000,0.142733,6
44,0.000230,0.000000,0.000000,0.000230,0.000000,0.142702,6
45,0.000230,0.000000,0.000000,0.000230,0.000000,0.142671,6
46,0.000229,0.000000,0.000000,0.000229,0.000000,0.142639,6
47,0.000229,0.000000,0.000000,0.000229,0.000000,0.142608,6
48,0.000229,0.000000,0.000000,0.000229,0.000000,0.142577,6
49,0.000229,0.000000,0.000000,0.000229,0.000000,0.142546,6
50,0.000228,0.000000,0.000000,0.000228,0.000000,0.142515,6
51,0.000077,0.000000,0.000000,0.000077,0.000000,0.126993,6
52,0.000077,0.000000,0.000000,0.000077,0.000000,0.126980,6
