step,loss_total,loss_semantic,loss_descent,loss_acyclic,loss_spectral,spectral_radius,num_queries
0,0.072624,0.000000,0.000000,0.006033,0.665910,0.309039,100
1,0.059900,0.000000,0.000000,0.002905,0.569951,0.288755,100
2,0.059648,0.000000,0.000000,0.002892,0.567565,0.288457,100
3,0.059395,0.000000,0.000000,0.002876,0.565190,0.288161,100
4,0.059142,0.000000,0.000000,0.002859,0.562824,0.287864,100
5,0.058893,0.000000,0.000000,0.002846,0.560469,0.287569,100
6,0.058643,0.000000,0.000000,0.002831,0.558123,0.287274,100
7,0.058396,0.000000,0.000000,0.002817,0.555788,0.286980,100
8,0.058146,0.000000,0.000000,0.002800,0.553463,0.286686,100
9,0.057900,0.000000,0.000000,0.002785,0.551148,0.286394,100
10,0.057656,0.000000,0.000000,0.002771,0.548843,0.286102,100
11,0.057413,0.000000,0.000000,0.002758,0.546547,0.285810,100
12,0.057169,0.000000,0.000000,0.002743,0.544262,0.285520,100
13,0.056926,0.000000,0.000000,0.002728,0.541986,0.285230,100
14,0.056686,0.000000,0.000000,0.002714,0.539720,0.284941,100
15,0.056447,0.000000,0.000000,0.002701,0.537464,0.284652,100
16,0.056209,0.000000,0.000000,0.002687,0.535217,0.284364,100
17,0.055968,0.000000,0.000000,0.002670,0.532980,0.284078,100
18,0.055732,0.000000,0.000000,0.002657,0.530752,0.283790,100
19,0.055497,0.000000,0.000000,0.002644,0.528534,0.283506,100
20,0.055263,0.000000,0.000000,0.002630,0.526326,0.283220,100
21,0.055030,0.000000,0.000000,0.002617,0.524127,0.282936,100
22,0.054799,0.000000,0.000000,0.002605,0.521937,0.282652,100
23,0.054566,0.000000,0.000000,0.002590,0.519757,0.282369,100
24,0.054333,0.000000,0.000000,0.002575,0.517586,0.282087,100
25,0.054106,0.000000,0.000000,0.002563,0.515424,0.281805,100
26,0.053875,0.000000,0.000000,0.002548,0.513271,0.281523,100
27,0.053650,0.000000,0.000000,0.002537,0.511128,0.281243,100
28,0.053423,0.000000,0.000000,0.002523,0.508994,0.280964,100
29,0.053199,0.000000,0.000000,0.002512,0.506869,0.280684,100
30,0.052974,0.000000,0.000000,0.002499,0.504753,0.280406,100
31,0.048305,0.000000,0.000000,0.002426,0.458793,0.271564,100
32,0.048102,0.000000,0.000000,0.002415,0.456874,0.271313,100
33,0.047900,0.000000,0.000000,0.002403,0.454964,0.271062,100
34,0.047696,0.000000,0.000000,0.002390,0.453062,0.270812,100
35,0.047495,0.000000,0.000000,0.002378,0.451168,0.270563,100
36,0.047295,0.000000,0.000000,0.002367,0.449282,0.270314,100
37,0.047094,0.000000,0.000000,0.002354,0.447404,0.270066,100
38,0.046896,0.000000,0.000000,0.002342,0.445535,0.269818,100
39,0.046700,0.000000,0.000000,0.002333,0.443673,0.269571,100
40,0.046503,0.000000,0.000000,0.002321,0.441819,0.269325,100
41,0.046305,0.000000,0.000000,0.002308,0.439973,0.269078,100
42,0.046110,0.000000,0.000000,0.002296,0.438135,0.268833,100
43,0.045915,0.000000,0.000000,0.002285,0.436304,0.268588,100
44,0.045722,0.000000,0.000000,0.002274,0.434482,0.268344,100
45,0.045531,0.000000,0.000000,0.002264,0.432667,0.268100,100
46,0.045339,0.000000,0.000000,0.002253,0.430860,0.267857,100
47,0.045149,0.000000,0.000000,0.002243,0.429061,0.267614,100
48,0.044958,0.000000,0.000000,0.002232,0.427269,0.267372,100
49,0.044769,0.000000,0.000000,0.002220,0.425485,0.267131,100
50,0.044583,0.000000,0.000000,0.002213,0.423708,0.266889,100
51,0.044393,0.000000,0.000000,0.002199,0.421939,0.266649,100
52,0.044206,0.000000,0.000000,0.002188,0.420178,0.266408,100
53,0.044023,0.000000,0.000000,0.002180,0.418424,0.266169,100
54,0.043835,0.000000,0.000000,0.002167,0.416678,0.265930,100
55,0.043653,0.000000,0.000000,0.002159,0.414938,0.265692,100
56,0.043470,0.000000,0.000000,0.002150,0.413207,0.265454,100
57,0.043285,0.000000,0.000000,0.002136,0.411483,0.265217,100
58,0.043105,0.000000,0.000000,0.002129,0.409766,0.264980,100
59,0.042923,0.000000,0.000000,0.002117,0.408056,0.264743,100
60,0.042743,0.000000,0.000000,0.002108,0.406354,0.264507,100
61,0.039618,0.000000,0.000000,0.001818,0.378000,0.266880,100
62,0.039451,0.000000,0.000000,0.001808,0.376429,0.266650,100
63,0.039287,0.000000,0.000000,0.001801,0.374866,0.266421,100
64,0.039120,0.000000,0.000000,0.001789,0.373308,0.266193,100
65,0.038957,0.000000,0.000000,0.001781,0.371757,0.265964,100
