step,loss_total,loss_semantic,loss_descent,loss_acyclic,loss_spectral,spectral_radius,num_queries
0,0.003200,0.000000,0.000000,0.000965,0.022346,0.268030,45
1,0.001097,0.000000,0.000000,0.000631,0.004658,0.236678,45
2,0.001095,0.000000,0.000000,0.000631,0.004636,0.236635,45
3,0.001091,0.000000,0.000000,0.000629,0.004613,0.236593,45
4,0.001089,0.000000,0.000000,0.000629,0.004591,0.236550,45
5,0.001086,0.000000,0.000000,0.000629,0.004570,0.236507,45
6,0.001080,0.000000,0.000000,0.000626,0.004548,0.236465,45
7,0.001078,0.000000,0.000000,0.000626,0.004526,0.236423,45
8,0.001076,0.000000,0.000000,0.000626,0.004504,0.236381,45
9,0.001072,0.000000,0.000000,0.000624,0.004483,0.236338,45
10,0.001070,0.000000,0.000000,0.000624,0.004462,0.236297,45
11,0.001068,0.000000,0.000000,0.000624,0.004440,0.236255,45
12,0.001062,0.000000,0.000000,0.000620,0.004419,0.236212,45
13,0.001060,0.000000,0.000000,0.000620,0.004398,0.236171,45
14,0.001058,0.000000,0.000000,0.000620,0.004377,0.236129,45
15,0.001054,0.000000,0.000000,0.000618,0.004356,0.236088,45
16,0.001051,0.000000,0.000000,0.000618,0.004335,0.236046,45
17,0.001048,0.000000,0.000000,0.000616,0.004314,0.236005,45
18,0.001045,0.000000,0.000000,0.000616,0.004294,0.235963,45
19,0.001041,0.000000,0.000000,0.000614,0.004273,0.235922,45
20,0.001039,0.000000,0.000000,0.000614,0.004253,0.235881,45
21,0.001036,0.000000,0.000000,0.000612,0.004232,0.235840,45
22,0.001033,0.000000,0.000000,0.000612,0.004212,0.235799,45
23,0.001030,0.000000,0.000000,0.000610,0.004192,0.235758,45
24,0.001028,0.000000,0.000000,0.000610,0.004172,0.235717,45
25,0.001024,0.000000,0.000000,0.000608,0.004152,0.235677,45
26,0.001022,0.000000,0.000000,0.000608,0.004132,0.235636,45
27,0.001018,0.000000,0.000000,0.000607,0.004112,0.235595,45
28,0.001016,0.000000,0.000000,0.000607,0.004093,0.235555,45
29,0.001012,0.000000,0.000000,0.000605,0.004073,0.235514,45
30,0.001008,0.000000,0.000000,0.000603,0.004053,0.235474,45
31,0.001006,0.000000,0.000000,0.000603,0.004034,0.235434,45
32,0.001004,0.000000,0.000000,0.000603,0.004015,0.235394,45
33,0.001002,0.000000,0.000000,0.000603,0.003995,0.235354,45
34,0.001000,0.000000,0.000000,0.000603,0.003976,0.235314,45
35,0.000997,0.000000,0.000000,0.000601,0.003957,0.235274,45
36,0.000995,0.000000,0.000000,0.000601,0.003938,0.235234,45
37,0.000991,0.000000,0.000000,0.000599,0.003919,0.235194,45
38,0.000989,0.000000,0.000000,0.000599,0.003900,0.235155,45
39,0.000987,0.000000,0.000000,0.000599,0.003882,0.235115,45
40,0.000983,0.000000,0.000000,0.000597,0.003863,0.235076,45
41,0.000981,0.000000,0.000000,0.000597,0.003845,0.235037,45
