step,loss_total,loss_semantic,loss_descent,loss_acyclic,loss_spectral,spectral_radius,num_queries
0,0.302640,0.000000,0.000000,0.010258,2.923822,0.359589,60
1,0.285503,0.000000,0.000000,0.010170,2.753334,0.373121,60
2,0.284277,0.000000,0.000000,0.010098,2.741797,0.372595,60
3,0.283056,0.000000,0.000000,0.010025,2.730310,0.372070,60
4,0.281836,0.000000,0.000000,0.009949,2.718873,0.371546,60
5,0.280629,0.000000,0.000000,0.009880,2.707488,0.371023,60
6,0.279419,0.000000,0.000000,0.009804,2.696151,0.370501,60
7,0.278221,0.000000,0.000000,0.009735,2.684863,0.369981,60
8,0.277021,0.000000,0.000000,0.009659,2.673625,0.369463,60
9,0.275834,0.000000,0.000000,0.009590,2.662436,0.368944,60
10,0.274651,0.000000,0.000000,0.009521,2.651297,0.368429,60
11,0.273477,0.000000,0.000000,0.009457,2.640205,0.367914,60
12,0.272300,0.000000,0.000000,0.009384,2.629161,0.367400,60
13,0.271140,0.000000,0.000000,0.009323,2.618165,0.366887,60
14,0.269972,0.000000,0.000000,0.009251,2.607218,0.366376,60
15,0.268818,0.000000,0.000000,0.009186,2.596318,0.365866,60
16,0.267668,0.000000,0.000000,0.009121,2.585466,0.365357,60
17,0.266522,0.000000,0.000000,0.009056,2.574660,0.364849,60
18,0.265378,0.000000,0.000000,0.008987,2.563902,0.364343,60
19,0.264249,0.000000,0.000000,0.008930,2.553190,0.363838,60
20,0.263118,0.000000,0.000000,0.008865,2.542525,0.363334,60
21,0.261987,0.000000,0.000000,0.008797,2.531906,0.362831,60
22,0.260869,0.000000,0.000000,0.008736,2.521333,0.362330,60
23,0.259755,0.000000,0.000000,0.008675,2.510806,0.361829,60
24,0.258642,0.000000,0.000000,0.008610,2.500325,0.361330,60
25,0.257541,0.000000,0.000000,0.008553,2.489888,0.360832,60
26,0.256441,0.000000,0.000000,0.008492,2.479498,0.360335,60
27,0.255350,0.000000,0.000000,0.008434,2.469152,0.359840,60
28,0.254258,0.000000,0.000000,0.008373,2.458850,0.359345,60
29,0.253175,0.000000,0.000000,0.008316,2.448594,0.358853,60
30,0.252093,0.000000,0.000000,0.008255,2.438382,0.358361,60
31,0.251015,0.000000,0.000000,0.008194,2.428214,0.357870,60
32,0.249950,0.000000,0.000000,0.008141,2.418090,0.357380,60
33,0.248884,0.000000,0.000000,0.008083,2.408009,0.356891,60
34,0.247823,0.000000,0.000000,0.008026,2.397972,0.356404,60
35,0.246771,0.000000,0.000000,0.007973,2.387979,0.355918,60
36,0.245718,0.000000,0.000000,0.007915,2.378029,0.355433,60
37,0.244674,0.000000,0.000000,0.007862,2.368121,0.354949,60
38,0.243634,0.000000,0.000000,0.007809,2.358256,0.354466,60
39,0.242595,0.000000,0.000000,0.007751,2.348434,0.353985,60
40,0.241563,0.000000,0.000000,0.007698,2.338653,0.353504,60
41,0.240540,0.000000,0.000000,0.007648,2.328916,0.353025,60
42,0.239521,0.000000,0.000000,0.007599,2.319219,0.352547,60
43,0.238498,0.000000,0.000000,0.007542,2.309565,0.352069,60
44,0.237487,0.000000,0.000000,0.007492,2.299953,0.351594,60
45,0.236477,0.000000,0.000000,0.007439,2.290382,0.351119,60
46,0.235478,0.000000,0.000000,0.007393,2.280851,0.350645,60
47,0.234476,0.000000,0.000000,0.007339,2.271363,0.350173,60
48,0.233481,0.000000,0.000000,0.007290,2.261914,0.349701,60
49,0.232487,0.000000,0.000000,0.007236,2.252506,0.349231,60
50,0.231501,0.000000,0.000000,0.007187,2.243138,0.348761,60
51,0.230522,0.000000,0.000000,0.007141,2.233811,0.348293,60
52,0.229544,0.000000,0.000000,0.007092,2.224524,0.347827,60
53,0.228573,0.000000,0.000000,0.007046,2.215277,0.347360,60
54,0.227603,0.000000,0.000000,0.006996,2.206069,0.346896,60
55,0.226637,0.000000,0.000000,0.006947,2.196901,0.346432,60
56,0.225678,0.000000,0.000000,0.006901,2.187773,0.345969,60
57,0.224723,0.000000,0.000000,0.006855,2.178682,0.345508,60
58,0.223776,0.000000,0.000000,0.006813,2.169631,0.345047,60
59,0.222829,0.000000,0.000000,0.006767,2.160619,0.344588,60
60,0.221882,0.000000,0.000000,0.006718,2.151646,0.344130,60
61,0.220947,0.000000,0.000000,0.006676,2.142711,0.343672,60
62,0.220015,0.000000,0.000000,0.006634,2.133814,0.343217,60
63,0.219083,0.000000,0.000000,0.006588,2.124955,0.342761,60
64,0.218156,0.000000,0.000000,0.006542,2.116134,0.342307,60
65,0.217235,0.000000,0.000000,0.006500,2.107351,0.341854,60
66,0.216315,0.000000,0.000000,0.006454,2.098605,0.341402,60
67,0.215402,0.000000,0.000000,0.006413,2.089896,0.340951,60
68,0.214493,0.000000,0.000000,0.006371,2.081226,0.340501,60
69,0.213592,0.000000,0.000000,0.006332,2.072591,0.340053,60
70,0.212686,0.000000,0.000000,0.006287,2.063994,0.339605,60
71,0.211788,0.000000,0.000000,0.006245,2.055433,0.339158,60
72,0.210897,0.000000,0.000000,0.006207,2.046909,0.338712,60
73,0.210007,0.000000,0.000000,0.006165,2.038422,0.338267,60
74,0.209123,0.000000,0.000000,0.006126,2.029970,0.337824,60
75,0.208240,0.000000,0.000000,0.006084,2.021555,0.337381,60
76,0.196586,0.000000,0.000000,0.006027,1.905586,0.316599,60
77,0.195761,0.000000,0.000000,0.005993,1.897676,0.316193,60
78,0.194931,0.000000,0.000000,0.005951,1.889800,0.315787,60
79,0.194109,0.000000,0.000000,0.005913,1.881958,0.315383,60
80,0.193290,0.000000,0.000000,0.005875,1.874149,0.314979,60
81,0.192474,0.000000,0.000000,0.005836,1.866374,0.314575,60
82,0.191665,0.000000,0.000000,0.005802,1.858631,0.314174,60
83,0.190856,0.000000,0.000000,0.005764,1.850921,0.313773,60
84,0.190050,0.000000,0.000000,0.005726,1.843245,0.313372,60
85,0.189252,0.000000,0.000000,0.005692,1.835601,0.312974,60
86,0.188456,0.000000,0.000000,0.005657,1.827989,0.312575,60
87,0.187660,0.000000,0.000000,0.005619,1.820410,0.312178,60
88,0.186867,0.000000,0.000000,0.005581,1.812865,0.311781,60
89,0.186082,0.000000,0.000000,0.005547,1.805350,0.311385,60
90,0.185303,0.000000,0.000000,0.005516,1.797867,0.310991,60
91,0.184520,0.000000,0.000000,0.005478,1.790416,0.310597,60
92,0.183747,0.000000,0.000000,0.005447,1.782998,0.310204,60
93,0.182970,0.000000,0.000000,0.005409,1.775610,0.309811,60
94,0.182200,0.000000,0.000000,0.005375,1.768254,0.309421,60
95,0.181433,0.000000,0.000000,0.005341,1.760929,0.309031,60
96,0.180674,0.000000,0.000000,0.005310,1.753635,0.308641,60
97,0.179909,0.000000,0.000000,0.005272,1.746373,0.308252,60
98,0.179152,0.000000,0.000000,0.005238,1.739141,0.307865,60
99,0.178401,0.000000,0.000000,0.005207,1.731940,0.307478,60
100,0.177657,0.000000,0.000000,0.005180,1.724769,0.307092,60
101,0.176905,0.000000,0.000000,0.005142,1.717629,0.306707,60
102,0.176164,0.000000,0.000000,0.005112,1.710519,0.306322,60
103,0.175425,0.000000,0.000000,0.005081,1.703439,0.305939,60
104,0.174686,0.000000,0.000000,0.005047,1.696389,0.305557,60
105,0.173949,0.000000,0.000000,0.005013,1.689370,0.305176,60
106,0.173224,0.000000,0.000000,0.004986,1.682380,0.304795,60
107,0.172501,0.000000,0.000000,0.004959,1.675419,0.304416,60
108,0.171774,0.000000,0.000000,0.004925,1.668488,0.304036,60
109,0.171053,0.000000,0.000000,0.004894,1.661587,0.303658,60
110,0.170335,0.000000,0.000000,0.004864,1.654714,0.303281,60
