step,loss_total,loss_semantic,loss_descent,loss_acyclic,loss_spectral,spectral_radius,num_queries
0,0.001593,0.000000,0.000000,0.000381,0.012118,0.254002,36
1,0.000488,0.000000,0.000000,0.000370,0.001184,0.205261,36
2,0.000488,0.000000,0.000000,0.000370,0.001178,0.205236,36
3,0.000487,0.000000,0.000000,0.000370,0.001173,0.205211,36
4,0.000487,0.000000,0.000000,0.000370,0.001167,0.205186,36
5,0.000484,0.000000,0.000000,0.000368,0.001161,0.205162,36
6,0.000484,0.000000,0.000000,0.000368,0.001155,0.205137,36
7,0.000483,0.000000,0.000000,0.000368,0.001150,0.205112,36
8,0.000483,0.000000,0.000000,0.000368,0.001144,0.205087,36
9,0.000482,0.000000,0.000000,0.000368,0.001138,0.205063,36
10,0.000479,0.000000,0.000000,0.000366,0.001133,0.205038,36
11,0.000479,0.000000,0.000000,0.000366,0.001127,0.205014,36
12,0.000478,0.000000,0.000000,0.000366,0.001122,0.204989,36
13,0.000478,0.000000,0.000000,0.000366,0.001116,0.204965,36
14,0.000475,0.000000,0.000000,0.000364,0.001110,0.204940,36
15,0.000475,0.000000,0.000000,0.000364,0.001105,0.204916,36
16,0.000474,0.000000,0.000000,0.000364,0.001099,0.204892,36
17,0.000474,0.000000,0.000000,0.000364,0.001094,0.204867,36
18,0.000473,0.000000,0.000000,0.000364,0.001089,0.204843,36
19,0.000473,0.000000,0.000000,0.000364,0.001083,0.204819,36
20,0.000472,0.000000,0.000000,0.000364,0.001078,0.204795,36
21,0.000472,0.000000,0.000000,0.000364,0.001073,0.204771,36
22,0.000471,0.000000,0.000000,0.000364,0.001067,0.204747,36
23,0.000469,0.000000,0.000000,0.000362,0.001062,0.204723,36
24,0.000468,0.000000,0.000000,0.000362,0.001057,0.204699,36
25,0.000468,0.000000,0.000000,0.000362,0.001051,0.204675,36
26,0.000463,0.000000,0.000000,0.000359,0.001046,0.204651,36
27,0.000463,0.000000,0.000000,0.000359,0.001041,0.204627,36
28,0.000462,0.000000,0.000000,0.000359,0.001036,0.204603,36
29,0.000462,0.000000,0.000000,0.000359,0.001031,0.204580,36
30,0.000461,0.000000,0.000000,0.000359,0.001026,0.204556,36
31,0.000461,0.000000,0.000000,0.000359,0.001020,0.204532,36
32,0.000460,0.000000,0.000000,0.000359,0.001015,0.204509,36
33,0.000460,0.000000,0.000000,0.000359,0.001010,0.204485,36
34,0.000459,0.000000,0.000000,0.000359,0.001005,0.204462,36
35,0.000459,0.000000,0.000000,0.000359,0.001000,0.204438,36
36,0.000458,0.000000,0.000000,0.000359,0.000995,0.204415,36
37,0.000458,0.000000,0.000000,0.000359,0.000990,0.204391,36
38,0.000457,0.000000,0.000000,0.000359,0.000985,0.204368,36
39,0.000453,0.000000,0.000000,0.000355,0.000981,0.204345,36
40,0.000452,0.000000,0.000000,0.000355,0.000976,0.204321,36
41,0.000452,0.000000,0.000000,0.000355,0.000971,0.204298,36
42,0.000451,0.000000,0.000000,0.000355,0.000966,0.204275,36
43,0.000451,0.000000,0.000000,0.000355,0.000961,0.204252,36
44,0.000450,0.000000,0.000000,0.000355,0.000956,0.204228,36
45,0.000450,0.000000,0.000000,0.000355,0.000952,0.204205,36
46,0.000449,0.000000,0.000000,0.000355,0.000947,0.204182,36
47,0.000449,0.000000,0.000000,0.000355,0.000942,0.204160,36
48,0.000449,0.000000,0.000000,0.000355,0.000937,0.204137,36
49,0.000446,0.000000,0.000000,0.000353,0.000933,0.204114,36
50,0.000446,0.000000,0.000000,0.000353,0.000928,0.204091,36
51,0.000351,0.000000,0.000000,0.000351,0.000000,0.194635,36
52,0.000351,0.000000,0.000000,0.000351,0.000000,0.194626,36
53,0.000349,0.000000,0.000000,0.000349,0.000000,0.194617,36
54,0.000349,0.000000,0.000000,0.000349,0.000000,0.194607,36
55,0.000349,0.000000,0.000000,0.000349,0.000000,0.194598,36
56,0.000349,0.000000,0.000000,0.000349,0.000000,0.194589,36
57,0.000349,0.000000,0.000000,0.000349,0.000000,0.194579,36
58,0.000349,0.000000,0.000000,0.000349,0.000000,0.194570,36
59,0.000349,0.000000,0.000000,0.000349,0.000000,0.194561,36
60,0.000349,0.000000,0.000000,0.000349,0.000000,0.194551,36
61,0.000349,0.000000,0.000000,0.000349,0.000000,0.194542,36
62,0.000349,0.000000,0.000000,0.000349,0.000000,0.194533,36
63,0.000349,0.000000,0.000000,0.000349,0.000000,0.194523,36
64,0.000349,0.000000,0.000000,0.000349,0.000000,0.194514,36
65,0.000347,0.000000,0.000000,0.000347,0.000000,0.194505,36
66,0.000347,0.000000,0.000000,0.000347,0.000000,0.194496,36
67,0.000347,0.000000,0.000000,0.000347,0.000000,0.194486,36
68,0.000347,0.000000,0.000000,0.000347,0.000000,0.194477,36
69,0.000345,0.000000,0.000000,0.000345,0.000000,0.194468,36
70,0.000345,0.000000,0.000000,0.000345,0.000000,0.194459,36
71,0.000345,0.000000,0.000000,0.000345,0.000000,0.194450,36
72,0.000345,0.000000,0.000000,0.000345,0.000000,0.194441,36
73,0.000343,0.000000,0.000000,0.000343,0.000000,0.194431,36
74,0.000343,0.000000,0.000000,0.000343,0.000000,0.194422,36
75,0.000343,0.000000,0.000000,0.000343,0.000000,0.194413,36
76,0.000343,0.000000,0.000000,0.000343,0.000000,0.194404,36
77,0.000343,0.000000,0.000000,0.000343,0.000000,0.194394,36
78,0.000343,0.000000,0.000000,0.000343,0.000000,0.194385,36
79,0.000343,0.000000,0.000000,0.000343,0.000000,0.194376,36
80,0.000343,0.000000,0.000000,0.000343,0.000000,0.194367,36
81,0.000343,0.000000,0.000000,0.000343,0.000000,0.194358,36
82,0.000343,0.000000,0.000000,0.000343,0.000000,0.194349,36
83,0.000343,0.000000,0.000000,0.000343,0.000000,0.194339,36
84,0.000343,0.000000,0.000000,0.000343,0.000000,0.194330,36
85,0.000343,0.000000,0.000000,0.000343,0.000000,0.194321,36
86,0.000343,0.000000,0.000000,0.000343,0.000000,0.194312,36
