step,loss_total,loss_semantic,loss_descent,loss_acyclic,loss_spectral,spectral_radius,num_queries
0,0.352106,0.000000,0.000000,0.012756,3.393492,0.415579,60
1,0.347184,0.000000,0.000000,0.012650,3.345348,0.410254,60
2,0.345679,0.000000,0.000000,0.012550,3.331289,0.409681,60
3,0.344188,0.000000,0.000000,0.012459,3.317291,0.409110,60
4,0.342695,0.000000,0.000000,0.012360,3.303356,0.408541,60
5,0.341216,0.000000,0.000000,0.012268,3.289482,0.407973,60
6,0.339740,0.000000,0.000000,0.012173,3.275670,0.407407,60
7,0.338269,0.000000,0.000000,0.012077,3.261917,0.406841,60
8,0.336808,0.000000,0.000000,0.011986,3.248225,0.406276,60
9,0.335354,0.000000,0.000000,0.011894,3.234593,0.405712,60
10,0.333905,0.000000,0.000000,0.011803,3.221023,0.405151,60
11,0.332466,0.000000,0.000000,0.011715,3.207510,0.404589,60
12,0.331029,0.000000,0.000000,0.011623,3.194058,0.404030,60
13,0.329606,0.000000,0.000000,0.011539,3.180664,0.403471,60
14,0.328188,0.000000,0.000000,0.011456,3.167329,0.402914,60
15,0.326769,0.000000,0.000000,0.011364,3.154053,0.402358,60
16,0.325364,0.000000,0.000000,0.011280,3.140835,0.401805,60
17,0.323960,0.000000,0.000000,0.011192,3.127674,0.401249,60
18,0.322573,0.000000,0.000000,0.011116,3.114572,0.400698,60
19,0.321181,0.000000,0.000000,0.011028,3.101526,0.400146,60
20,0.319802,0.000000,0.000000,0.010948,3.088537,0.399596,60
21,0.318425,0.000000,0.000000,0.010864,3.075606,0.399047,60
22,0.317061,0.000000,0.000000,0.010788,3.062731,0.398500,60
23,0.315695,0.000000,0.000000,0.010704,3.049912,0.397953,60
24,0.314339,0.000000,0.000000,0.010624,3.037149,0.397408,60
25,0.312992,0.000000,0.000000,0.010548,3.024442,0.396864,60
26,0.311650,0.000000,0.000000,0.010471,3.011790,0.396322,60
27,0.310311,0.000000,0.000000,0.010391,2.999194,0.395780,60
28,0.308980,0.000000,0.000000,0.010315,2.986652,0.395239,60
29,0.307655,0.000000,0.000000,0.010239,2.974164,0.394699,60
30,0.306336,0.000000,0.000000,0.010162,2.961732,0.394161,60
31,0.305021,0.000000,0.000000,0.010086,2.949354,0.393624,60
32,0.303720,0.000000,0.000000,0.010017,2.937028,0.393087,60
33,0.302417,0.000000,0.000000,0.009941,2.924758,0.392553,60
34,0.301123,0.000000,0.000000,0.009869,2.912540,0.392019,60
35,0.299834,0.000000,0.000000,0.009796,2.900375,0.391487,60
36,0.298554,0.000000,0.000000,0.009727,2.888264,0.390956,60
37,0.297275,0.000000,0.000000,0.009655,2.876204,0.390426,60
38,0.296010,0.000000,0.000000,0.009590,2.864197,0.389897,60
39,0.294738,0.000000,0.000000,0.009514,2.852243,0.389369,60
40,0.293479,0.000000,0.000000,0.009445,2.840339,0.388842,60
41,0.292225,0.000000,0.000000,0.009377,2.828487,0.388316,60
42,0.290980,0.000000,0.000000,0.009312,2.816688,0.387792,60
43,0.289737,0.000000,0.000000,0.009243,2.804939,0.387268,60
44,0.288502,0.000000,0.000000,0.009178,2.793241,0.386747,60
45,0.287273,0.000000,0.000000,0.009113,2.781593,0.386226,60
46,0.286048,0.000000,0.000000,0.009048,2.769996,0.385705,60
47,0.284825,0.000000,0.000000,0.008980,2.758449,0.385187,60
48,0.283614,0.000000,0.000000,0.008919,2.746952,0.384669,60
49,0.282404,0.000000,0.000000,0.008854,2.735504,0.384152,60
50,0.281204,0.000000,0.000000,0.008793,2.724108,0.383637,60
51,0.280008,0.000000,0.000000,0.008732,2.712758,0.383122,60
52,0.278813,0.000000,0.000000,0.008667,2.701459,0.382609,60
53,0.277631,0.000000,0.000000,0.008610,2.690208,0.382096,60
54,0.276445,0.000000,0.000000,0.008545,2.679006,0.381585,60
55,0.275269,0.000000,0.000000,0.008484,2.667852,0.381076,60
56,0.274101,0.000000,0.000000,0.008427,2.656746,0.380567,60
57,0.272934,0.000000,0.000000,0.008366,2.645688,0.380059,60
58,0.271776,0.000000,0.000000,0.008308,2.634677,0.379552,60
59,0.270619,0.000000,0.000000,0.008247,2.623714,0.379047,60
60,0.269470,0.000000,0.000000,0.008190,2.612799,0.378542,60
61,0.268326,0.000000,0.000000,0.008133,2.601930,0.378038,60
62,0.267186,0.000000,0.000000,0.008076,2.591108,0.377536,60
63,0.266052,0.000000,0.000000,0.008018,2.580332,0.377035,60
64,0.264925,0.000000,0.000000,0.007965,2.569602,0.376535,60
65,0.263800,0.000000,0.000000,0.007908,2.558920,0.376036,60
66,0.262683,0.000000,0.000000,0.007854,2.548283,0.375538,60
67,0.261574,0.000000,0.000000,0.007805,2.537691,0.375041,60
68,0.260458,0.000000,0.000000,0.007744,2.527145,0.374545,60
69,0.259359,0.000000,0.000000,0.007694,2.516644,0.374050,60
70,0.258263,0.000000,0.000000,0.007645,2.506188,0.373557,60
71,0.257161,0.000000,0.000000,0.007584,2.495777,0.373063,60
72,0.256079,0.000000,0.000000,0.007538,2.485411,0.372572,60
73,0.254990,0.000000,0.000000,0.007481,2.475089,0.372082,60
74,0.253912,0.000000,0.000000,0.007431,2.464812,0.371592,60
75,0.252839,0.000000,0.000000,0.007381,2.454578,0.371103,60
76,0.246847,0.000000,0.000000,0.007317,2.395299,0.365501,60
77,0.245798,0.000000,0.000000,0.007263,2.385352,0.365022,60
78,0.244762,0.000000,0.000000,0.007217,2.375448,0.364544,60
79,0.243726,0.000000,0.000000,0.007168,2.365585,0.364067,60
80,0.242695,0.000000,0.000000,0.007118,2.355765,0.363592,60
81,0.241671,0.000000,0.000000,0.007072,2.345987,0.363117,60
82,0.240652,0.000000,0.000000,0.007027,2.336250,0.362642,60
83,0.239633,0.000000,0.000000,0.006977,2.326556,0.362170,60
84,0.238618,0.000000,0.000000,0.006927,2.316902,0.361698,60
85,0.237611,0.000000,0.000000,0.006882,2.307290,0.361227,60
86,0.236612,0.000000,0.000000,0.006840,2.297719,0.360757,60
87,0.235609,0.000000,0.000000,0.006790,2.288189,0.360289,60
88,0.234611,0.000000,0.000000,0.006741,2.278699,0.359821,60
89,0.233624,0.000000,0.000000,0.006699,2.269251,0.359354,60
90,0.232637,0.000000,0.000000,0.006653,2.259842,0.358888,60
91,0.231662,0.000000,0.000000,0.006615,2.250474,0.358424,60
92,0.230680,0.000000,0.000000,0.006565,2.241146,0.357960,60
93,0.229713,0.000000,0.000000,0.006527,2.231858,0.357497,60
94,0.228738,0.000000,0.000000,0.006477,2.222608,0.357036,60
95,0.227779,0.000000,0.000000,0.006439,2.213398,0.356575,60
96,0.226816,0.000000,0.000000,0.006393,2.204229,0.356116,60
97,0.225861,0.000000,0.000000,0.006351,2.195097,0.355656,60
98,0.224910,0.000000,0.000000,0.006310,2.186005,0.355199,60
99,0.223963,0.000000,0.000000,0.006268,2.176951,0.354741,60
100,0.223019,0.000000,0.000000,0.006226,2.167936,0.354285,60
101,0.222083,0.000000,0.000000,0.006187,2.158959,0.353831,60
102,0.221144,0.000000,0.000000,0.006142,2.150021,0.353377,60
103,0.220215,0.000000,0.000000,0.006104,2.141119,0.352925,60
104,0.219291,0.000000,0.000000,0.006065,2.132258,0.352472,60
105,0.218370,0.000000,0.000000,0.006027,2.123432,0.352021,60
106,0.217450,0.000000,0.000000,0.005985,2.114645,0.351571,60
107,0.216537,0.000000,0.000000,0.005947,2.105895,0.351122,60
108,0.215627,0.000000,0.000000,0.005909,2.097181,0.350674,60
109,0.214725,0.000000,0.000000,0.005875,2.088506,0.350227,60
110,0.213815,0.000000,0.000000,0.005829,2.079866,0.349780,60
111,0.212921,0.000000,0.000000,0.005795,2.071264,0.349336,60
112,0.212030,0.000000,0.000000,0.005760,2.062698,0.348891,60
113,0.211135,0.000000,0.000000,0.005718,2.054168,0.348448,60
114,0.210251,0.000000,0.000000,0.005684,2.045675,0.348005,60
115,0.209367,0.000000,0.000000,0.005646,2.037217,0.347564,60
116,0.208487,0.000000,0.000000,0.005608,2.028795,0.347124,60
117,0.207614,0.000000,0.000000,0.005573,2.020410,0.346685,60
118,0.206745,0.000000,0.000000,0.005539,2.012059,0.346245,60
119,0.205875,0.000000,0.000000,0.005501,2.003744,0.345808,60
120,0.205013,0.000000,0.000000,0.005466,1.995465,0.345371,60
121,0.204154,0.000000,0.000000,0.005432,1.987220,0.344935,60
122,0.203295,0.000000,0.000000,0.005394,1.979010,0.344501,60
123,0.202447,0.000000,0.000000,0.005363,1.970835,0.344066,60
124,0.201599,0.000000,0.000000,0.005329,1.962695,0.343634,60
125,0.200754,0.000000,0.000000,0.005295,1.954588,0.343202,60
