step,loss_total,loss_semantic,loss_descent,loss_acyclic,loss_spectral,spectral_radius,num_queries
0,0.000521,0.000000,0.000000,0.000521,0.000000,0.184355,27
1,0.000463,0.000000,0.000000,0.000463,0.000000,0.181712,27
2,0.000462,0.000000,0.000000,0.000462,0.000000,0.181695,27
3,0.000462,0.000000,0.000000,0.000462,0.000000,0.181677,27
4,0.000462,0.000000,0.000000,0.000462,0.000000,0.181659,27
5,0.000461,0.000000,0.000000,0.000461,0.000000,0.181641,27
6,0.000460,0.000000,0.000000,0.000460,0.000000,0.181624,27
7,0.000460,0.000000,0.000000,0.000460,0.000000,0.181606,27
8,0.000459,0.000000,0.000000,0.000459,0.000000,0.181588,27
9,0.000458,0.000000,0.000000,0.000458,0.000000,0.181571,27
10,0.000458,0.000000,0.000000,0.000458,0.000000,0.181553,27
11,0.000458,0.000000,0.000000,0.000458,0.000000,0.181535,27
12,0.000458,0.000000,0.000000,0.000458,0.000000,0.181518,27
13,0.000456,0.000000,0.000000,0.000456,0.000000,0.181500,27
14,0.000456,0.000000,0.000000,0.000456,0.000000,0.181483,27
15,0.000455,0.000000,0.000000,0.000455,0.000000,0.181465,27
16,0.000455,0.000000,0.000000,0.000455,0.000000,0.181447,27
17,0.000454,0.000000,0.000000,0.000454,0.000000,0.181430,27
18,0.000454,0.000000,0.000000,0.000454,0.000000,0.181412,27
19,0.000453,0.000000,0.000000,0.000453,0.000000,0.181395,27
20,0.000453,0.000000,0.000000,0.000453,0.000000,0.181377,27
21,0.000452,0.000000,0.000000,0.000452,0.000000,0.181360,27
22,0.000452,0.000000,0.000000,0.000452,0.000000,0.181343,27
23,0.000452,0.000000,0.000000,0.000452,0.000000,0.181325,27
24,0.000451,0.000000,0.000000,0.000451,0.000000,0.181308,27
25,0.000450,0.000000,0.000000,0.000450,0.000000,0.181290,27
26,0.000450,0.000000,0.000000,0.000450,0.000000,0.181273,27
27,0.000449,0.000000,0.000000,0.000449,0.000000,0.181256,27
28,0.000449,0.000000,0.000000,0.000449,0.000000,0.181238,27
