step,loss_total,loss_semantic,loss_descent,loss_acyclic,loss_spectral,spectral_radius,num_queries
0,0.346821,0.000000,0.000000,0.010040,3.367808,0.392354,60
1,0.345344,0.000000,0.000000,0.009964,3.353797,0.391781,60
2,0.343872,0.000000,0.000000,0.009888,3.339847,0.391208,60
3,0.342407,0.000000,0.000000,0.009811,3.325957,0.390636,60
4,0.340955,0.000000,0.000000,0.009743,3.312127,0.390066,60
5,0.339502,0.000000,0.000000,0.009666,3.298356,0.389497,60
6,0.338055,0.000000,0.000000,0.009590,3.284645,0.388930,60
7,0.336621,0.000000,0.000000,0.009521,3.270994,0.388363,60
8,0.335185,0.000000,0.000000,0.009445,3.257400,0.387799,60
9,0.333763,0.000000,0.000000,0.009377,3.243866,0.387236,60
10,0.332347,0.000000,0.000000,0.009308,3.230390,0.386674,60
11,0.330936,0.000000,0.000000,0.009239,3.216973,0.386114,60
12,0.329528,0.000000,0.000000,0.009167,3.203612,0.385555,60
13,0.328133,0.000000,0.000000,0.009102,3.190309,0.384997,60
14,0.326743,0.000000,0.000000,0.009037,3.177065,0.384442,60
15,0.325356,0.000000,0.000000,0.008968,3.163876,0.383887,60
16,0.323974,0.000000,0.000000,0.008900,3.150745,0.383333,60
17,0.322598,0.000000,0.000000,0.008831,3.137670,0.382781,60
18,0.321231,0.000000,0.000000,0.008766,3.124651,0.382230,60
19,0.319870,0.000000,0.000000,0.008701,3.111688,0.381680,60
20,0.318515,0.000000,0.000000,0.008636,3.098780,0.381132,60
21,0.317168,0.000000,0.000000,0.008575,3.085928,0.380585,60
22,0.315824,0.000000,0.000000,0.008511,3.073132,0.380040,60
23,0.314485,0.000000,0.000000,0.008446,3.060390,0.379496,60
24,0.313155,0.000000,0.000000,0.008385,3.047704,0.378953,60
25,0.311831,0.000000,0.000000,0.008324,3.035071,0.378411,60
26,0.310516,0.000000,0.000000,0.008266,3.022492,0.377871,60
27,0.309202,0.000000,0.000000,0.008205,3.009968,0.377332,60
28,0.307894,0.000000,0.000000,0.008144,2.997497,0.376795,60
29,0.306595,0.000000,0.000000,0.008087,2.985079,0.376259,60
30,0.305298,0.000000,0.000000,0.008026,2.972714,0.375723,60
31,0.304009,0.000000,0.000000,0.007969,2.960403,0.375190,60
32,0.302726,0.000000,0.000000,0.007912,2.948144,0.374657,60
33,0.301441,0.000000,0.000000,0.007847,2.935937,0.374127,60
34,0.300172,0.000000,0.000000,0.007793,2.923783,0.373596,60
35,0.298912,0.000000,0.000000,0.007744,2.911681,0.373068,60
36,0.297646,0.000000,0.000000,0.007683,2.899630,0.372540,60
37,0.296389,0.000000,0.000000,0.007626,2.887631,0.372014,60
38,0.295144,0.000000,0.000000,0.007576,2.875683,0.371490,60
39,0.293901,0.000000,0.000000,0.007523,2.863786,0.370966,60
40,0.292659,0.000000,0.000000,0.007465,2.851940,0.370444,60
41,0.291426,0.000000,0.000000,0.007412,2.840144,0.369923,60
42,0.290202,0.000000,0.000000,0.007362,2.828398,0.369403,60
43,0.288975,0.000000,0.000000,0.007305,2.816703,0.368885,60
44,0.287761,0.000000,0.000000,0.007256,2.805057,0.368367,60
45,0.286552,0.000000,0.000000,0.007206,2.793461,0.367852,60
46,0.285340,0.000000,0.000000,0.007149,2.781915,0.367336,60
47,0.284145,0.000000,0.000000,0.007103,2.770418,0.366823,60
48,0.282950,0.000000,0.000000,0.007053,2.758970,0.366310,60
49,0.281757,0.000000,0.000000,0.007000,2.747570,0.365799,60
50,0.280576,0.000000,0.000000,0.006954,2.736218,0.365289,60
51,0.279396,0.000000,0.000000,0.006905,2.724915,0.364780,60
52,0.278225,0.000000,0.000000,0.006859,2.713660,0.364273,60
53,0.277051,0.000000,0.000000,0.006805,2.702453,0.363766,60
54,0.275889,0.000000,0.000000,0.006760,2.691294,0.363261,60
55,0.274732,0.000000,0.000000,0.006714,2.680182,0.362758,60
56,0.273576,0.000000,0.000000,0.006664,2.669117,0.362255,60
57,0.272428,0.000000,0.000000,0.006618,2.658099,0.361753,60
58,0.271282,0.000000,0.000000,0.006569,2.647127,0.361252,60
59,0.270143,0.000000,0.000000,0.006523,2.636203,0.360753,60
60,0.269014,0.000000,0.000000,0.006481,2.625325,0.360256,60
61,0.267888,0.000000,0.000000,0.006439,2.614492,0.359758,60
62,0.266764,0.000000,0.000000,0.006393,2.603706,0.359263,60
63,0.265644,0.000000,0.000000,0.006348,2.592966,0.358768,60
64,0.264529,0.000000,0.000000,0.006302,2.582271,0.358275,60
65,0.263422,0.000000,0.000000,0.006260,2.571621,0.357783,60
66,0.262320,0.000000,0.000000,0.006218,2.561016,0.357292,60
67,0.261222,0.000000,0.000000,0.006176,2.550457,0.356802,60
68,0.260128,0.000000,0.000000,0.006134,2.539941,0.356313,60
69,0.259039,0.000000,0.000000,0.006092,2.529471,0.355826,60
70,0.257955,0.000000,0.000000,0.006050,2.519045,0.355339,60
71,0.256874,0.000000,0.000000,0.006008,2.508662,0.354854,60
72,0.255799,0.000000,0.000000,0.005966,2.498324,0.354370,60
73,0.254727,0.000000,0.000000,0.005924,2.488029,0.353886,60
74,0.253664,0.000000,0.000000,0.005886,2.477779,0.353405,60
75,0.252601,0.000000,0.000000,0.005844,2.467571,0.352923,60
76,0.251550,0.000000,0.000000,0.005810,2.457406,0.352444,60
77,0.250496,0.000000,0.000000,0.005768,2.447285,0.351965,60
78,0.249446,0.000000,0.000000,0.005726,2.437206,0.351488,60
79,0.248405,0.000000,0.000000,0.005688,2.427169,0.351011,60
80,0.247371,0.000000,0.000000,0.005653,2.417174,0.350537,60
81,0.246330,0.000000,0.000000,0.005608,2.407223,0.350062,60
82,0.245308,0.000000,0.000000,0.005577,2.397313,0.349589,60
83,0.244280,0.000000,0.000000,0.005535,2.387445,0.349117,60
84,0.243255,0.000000,0.000000,0.005493,2.377618,0.348647,60
85,0.242246,0.000000,0.000000,0.005463,2.367833,0.348176,60
86,0.241233,0.000000,0.000000,0.005424,2.358089,0.347708,60
87,0.240225,0.000000,0.000000,0.005386,2.348387,0.347240,60
88,0.239228,0.000000,0.000000,0.005356,2.338725,0.346774,60
89,0.238228,0.000000,0.000000,0.005318,2.329103,0.346308,60
90,0.237232,0.000000,0.000000,0.005280,2.319522,0.345843,60
91,0.236247,0.000000,0.000000,0.005249,2.309981,0.345380,60
92,0.235259,0.000000,0.000000,0.005211,2.300481,0.344918,60
93,0.234282,0.000000,0.000000,0.005180,2.291021,0.344457,60
94,0.233306,0.000000,0.000000,0.005146,2.281600,0.343997,60
95,0.232334,0.000000,0.000000,0.005112,2.272219,0.343538,60
96,0.231369,0.000000,0.000000,0.005081,2.262878,0.343080,60
97,0.230401,0.000000,0.000000,0.005043,2.253575,0.342624,60
98,0.229444,0.000000,0.000000,0.005013,2.244312,0.342167,60
99,0.228487,0.000000,0.000000,0.004978,2.235088,0.341713,60
100,0.227534,0.000000,0.000000,0.004944,2.225903,0.341259,60
101,0.226581,0.000000,0.000000,0.004906,2.216756,0.340806,60
