step,loss_total,loss_semantic,loss_descent,loss_acyclic,loss_spectral,spectral_radius,num_queries
0,0.000237,0.000000,0.000000,0.000237,0.000000,0.174569,6
1,0.000145,0.000000,0.000000,0.000145,0.000000,0.146671,6
2,0.000145,0.000000,0.000000,0.000145,0.000000,0.146655,6
3,0.000145,0.000000,0.000000,0.000145,0.000000,0.146639,6
4,0.000145,0.000000,0.000000,0.000145,0.000000,0.146623,6
5,0.000145,0.000000,0.000000,0.000145,0.000000,0.146607,6
6,0.000145,0.000000,0.000000,0.000145,0.000000,0.146591,6
7,0.000145,0.000000,0.000000,0.000145,0.000000,0.146575,6
8,0.000145,0.000000,0.000000,0.000145,0.000000,0.146560,6
9,0.000145,0.000000,0.000000,0.000145,0.000000,0.146544,6
10,0.000145,0.000000,0.000000,0.000145,0.000000,0.146528,6
11,0.000144,0.000000,0.000000,0.000144,0.000000,0.146512,6
12,0.000144,0.000000,0.000000,0.000144,0.000000,0.146496,6
13,0.000144,0.000000,0.000000,0.000144,0.000000,0.146480,6
14,0.000144,0.000000,0.000000,0.000144,0.000000,0.146465,6
15,0.000144,0.000000,0.000000,0.000144,0.000000,0.146449,6
16,0.000144,0.000000,0.000000,0.000144,0.000000,0.146433,6
17,0.000144,0.000000,0.000000,0.000144,0.000000,0.146417,6
18,0.000144,0.000000,0.000000,0.000144,0.000000,0.146402,6
19,0.000143,0.000000,0.000000,0.000143,0.000000,0.146386,6
20,0.000143,0.000000,0.000000,0.000143,0.000000,0.146370,6
21,0.000143,0.000000,0.000000,0.000143,0.000000,0.146354,6
22,0.000143,0.000000,0.000000,0.000143,0.000000,0.146339,6
23,0.000143,0.000000,0.000000,0.000143,0.000000,0.146323,6
24,0.000143,0.000000,0.000000,0.000143,0.000000,0.146307,6
25,0.000143,0.000000,0.000000,0.000143,0.000000,0.146292,6
26,0.000143,0.000000,0.000000,0.000143,0.000000,0.146276,6
27,0.000143,0.000000,0.000000,0.000143,0.000000,0.146260,6
28,0.000143,0.000000,0.000000,0.000143,0.000000,0.146245,6
29,0.000143,0.000000,0.000000,0.000143,0.000000,0.146229,6
30,0.000143,0.000000,0.000000,0.000143,0.000000,0.146213,6
31,0.000143,0.000000,0.000000,0.000143,0.000000,0.146198,6
32,0.000143,0.000000,0.000000,0.000143,0.000000,0.146182,6
33,0.000143,0.000000,0.000000,0.000143,0.000000,0.146166,6
34,0.000143,0.000000,0.000000,0.000143,0.000000,0.146151,6
35,0.000143,0.000000,0.000000,0.000143,0.000000,0.146135,6
36,0.000142,0.000000,0.000000,0.000142,0.000000,0.146120,6
37,0.000142,0.000000,0.000000,0.000142,0.000000,0.146104,6
38,0.000141,0.000000,0.000000,0.000141,0.000000,0.146088,6
39,0.000141,0.000000,0.000000,0.000141,0.000000,0.146073,6
40,0.000141,0.000000,0.000000,0.000141,0.000000,0.146057,6
41,0.000141,0.000000,0.000000,0.000141,0.000000,0.146042,6
42,0.000141,0.000000,0.000000,0.000141,0.000000,0.146026,6
43,0.000141,0.000000,0.000000,0.000141,0.000000,0.146011,6
44,0.000141,0.000000,0.000000,0.000141,0.000000,0.145995,6
45,0.000141,0.000000,0.000000,0.000141,0.000000,0.145980,6
46,0.000141,0.000000,0.000000,0.000141,0.000000,0.145964,6
47,0.000141,0.000000,0.000000,0.000141,0.000000,0.145949,6
48,0.000141,0.000000,0.000000,0.000141,0.000000,0.145933,6
49,0.000140,0.000000,0.000000,0.000140,0.000000,0.145918,6
50,0.000140,0.000000,0.000000,0.000140,0.000000,0.145902,6
51,0.000099,0.000000,0.000000,0.000099,0.000000,0.133440,6
52,0.000099,0.000000,0.000000,0.000099,0.000000,0.133430,6
